TotalSteps,TotalDistance,VeryActiveDistance,VeryActiveMinutes,SedentaryMinutes,Calories,WeightKg,BMI,Value,AverageIntensity,TotalTimeInBed
7155,4.92999982833862,0.860000014305115,7,1261,1497,85.5,25.5900001525879,66,0.0,545.0
2100,1.37000000476837,0.0,0,1344,1334,85.5,25.5900001525879,83,0.0,510.0
2193,1.42999994754791,0.0,0,1322,1368,85.4000015258789,25.5599994659424,72,0.0,607.0
2470,1.61000001430511,0.0,0,1323,1370,85.0999984741211,25.4899997711182,76,0.016667,546.0
1727,1.12000000476837,0.0,0,1338,1341,85.4000015258789,25.5599994659424,101,0.0,543.0
2104,1.37000000476837,0.0,0,1258,1474,85.0999984741211,25.4899997711182,81,0.066667,560.0
3427,2.23000001907349,0.0,0,1288,1427,84.9000015258789,25.4099998474121,88,0.0,485.0
1732,1.12999999523163,0.0,0,1349,1328,85.5,25.5900001525879,105,0.0,548.0
2969,1.92999994754791,0.0,0,1301,1393,85.3000030517578,25.5300006866455,99,0.016667,521.0
3134,2.03999996185303,0.0,0,1328,1359,84.9000015258789,25.4099998474121,91,0.033333,568.0
2971,1.92999994754791,0.0,0,890,1002,84.4000015258789,25.2600002288818,93,0.2,556.0
10694,7.76999998092651,0.140000000596046,2,1131,3199,85.0,25.4400005340576,63,0.166667,380.0
8001,5.82000017166138,2.27999997138977,30,1259,2902,85.4000015258789,25.5599994659424,77,0.216667,553.0
11037,8.02000045776367,0.360000014305115,5,1125,3226,85.5,25.6100006103516,75,0.216667,485.0
5263,3.82999992370605,0.219999998807907,3,1263,2750,85.4000015258789,25.5599994659424,69,0.433333,69.0
15300,11.1199998855591,4.09999990463257,51,1135,3493,84.0,25.1399993896484,63,0.0,531.0
8757,6.36999988555908,2.25,29,1212,3011,,,67,0.033333,489.0
7132,5.19000005722046,1.07000005245209,15,1271,2806,,,64,0.116667,504.0
11256,8.18000030517578,0.360000014305115,5,1099,3300,,,66,0.083333,602.0
2436,1.76999998092651,0.0,0,1315,2430,,,70,0.05,557.0
1223,0.889999985694885,0.0,0,1402,2140,,,68,0.0,514.0
3673,2.67000007629395,0.0,0,1354,2344,,,76,0.0,484.0
6637,4.82999992370605,0.0,0,1265,2677,,,139,0.0,461.0
3321,2.41000008583069,0.0,0,1351,2413,,,91,0.116667,386.0
3580,2.59999990463257,0.589999973773956,8,1337,2497,,,86,0.083333,459.0
9919,7.21000003814697,0.800000011920929,11,1165,3123,,,75,0.166667,471.0
3032,2.20000004768372,0.0,0,1322,2489,,,71,0.083333,490.0
9405,6.84000015258789,0.200000002980232,3,1157,3108,,,87,0.233333,499.0
3176,2.30999994277954,0.0,0,1193,2498,,,70,0.7,450.0
18213,13.2399997711182,0.629999995231628,9,816,3846,,,60,0.0,473.0
6132,4.46000003814697,0.239999994635582,3,908,2696,,,66,0.2,469.0
3758,2.73000001907349,0.0700000002980232,1,682,2580,,,82,0.15,456.0
12850,9.34000015258789,0.720000028610229,10,1115,3324,,,66,0.0,397.0
2309,1.67999994754791,0.0,0,1388,2222,,,86,0.0,556.0
4363,3.19000005722046,0.519999980926514,6,1341,2463,,,88,0.066667,510.0
9787,7.11999988555908,0.819999992847443,11,1054,3328,,,71,0.783333,566.0
13372,9.72000026702881,3.25999999046326,41,1139,3404,,,70,0.266667,522.0
6724,4.8899998664856,0.0,0,991,2987,,,94,0.266667,395.0
6643,4.82999992370605,2.39000010490417,32,1099,3008,,,63,0.0,305.0
9167,6.65999984741211,0.879999995231628,12,1254,2799,,,67,0.083333,512.0
1329,0.970000028610229,0.0,0,713,1276,,,56,0.066667,476.0
6697,4.42999982833862,0.0,0,1101,2030,,,74,0.366667,372.0
4929,3.25999999046326,0.0,0,1192,1860,,,165,0.133333,526.0
7937,5.25,0.0,0,843,2130,,,81,0.3,467.0
3844,2.53999996185303,0.0,0,527,1725,,,70,0.0,371.0
3414,2.25999999046326,0.0,0,1293,1657,,,58,0.15,540.0
4525,2.99000000953674,0.140000000596046,2,1231,1793,,,107,0.116667,423.0
4597,3.03999996185303,0.0,0,1211,1814,,,79,0.0,478.0
197,0.129999995231628,0.0,0,1430,1366,,,89,0.0,382.0
8,0.0099999997764825,0.0,0,1439,1349,,,75,0.0,626.0
8054,5.32000017166138,0.119999997317791,2,1117,2062,,,74,0.283333,384.0
5372,3.54999995231628,0.0,0,1220,1827,,,94,0.0,500.0
3570,2.35999989509583,0.0,0,1301,1645,,,61,0.0,336.0
0,0.0,0.0,0,1440,1347,,,64,0.0,480.0
0,0.0,0.0,0,1440,1347,,,78,0.0,512.0
0,0.0,0.0,0,1440,1347,,,75,0.0,443.0
4,0.0,0.0,0,1439,1348,,,79,0.266667,456.0
6907,4.57000017166138,0.0,0,1138,1992,,,71,0.15,452.0
4920,3.25,0.0,0,1082,1856,,,80,0.216667,541.0
4014,2.67000007629395,0.0,0,218,1763,,,60,0.0,77.0
2573,1.70000004768372,0.0,0,585,1541,,,74,0.0,332.0
0,0.0,0.0,0,1440,1348,,,118,0.066667,536.0
4059,2.6800000667572,0.0,0,1256,1742,,,66,0.0,248.0
2080,1.37000000476837,0.0,0,1353,1549,,,79,0.0,408.0
2237,1.48000001907349,0.0,0,1320,1589,,,85,0.0,402.0
44,0.0299999993294477,0.0,0,1438,1351,,,85,0.0,494.0
0,0.0,0.0,0,1440,1347,,,64,0.0,557.0
0,0.0,0.0,0,1440,1347,,,70,0.0,491.0
0,0.0,0.0,0,1440,1347,,,59,0.0,522.0
0,0.0,0.0,0,1440,1347,,,66,0.0,551.0
0,0.0,0.0,0,1440,1347,,,62,0.0,498.0
0,0.0,0.0,0,711,665,,,85,0.0,543.0
678,0.469999998807907,0.0,0,734,2220,,,90,0.0,65.0
356,0.25,0.0,0,986,2151,,,98,0.1,550.0
2163,1.5,0.0,0,1292,2383,,,90,0.0,722.0
980,0.680000007152557,0.0,0,941,2221,,,110,0.0,501.0
0,0.0,0.0,0,1440,2064,,,87,0.116667,506.0
0,0.0,0.0,0,1440,2063,,,112,0.0,516.0
244,0.170000001788139,0.0,0,1423,2111,,,94,0.0,307.0
0,0.0,0.0,0,1440,2063,,,115,0.0,522.0
0,0.0,0.0,0,1440,2063,,,128,0.133333,546.0
0,0.0,0.0,0,1440,2064,,,70,0.25,516.0
149,0.100000001490116,0.0,0,1430,2093,,,113,0.266667,500.0
2945,2.03999996185303,0.0,0,1295,2499,,,125,0.0,506.0
2090,1.45000004768372,0.0700000002980232,1,1358,2324,,,95,0.1,512.0
152,0.109999999403954,0.0,0,1303,2100,,,134,0.0,491.0
3761,2.59999990463257,0.0,0,1058,2638,,,104,0.016667,530.0
0,0.0,0.0,0,1440,2063,,,102,0.0,638.0
1675,1.1599999666214,0.0,0,1167,2351,,,81,0.0,565.0
0,0.0,0.0,0,1440,2063,,,74,0.1,517.0
0,0.0,0.0,0,1440,2064,,,70,0.066667,558.0
2704,1.87000000476837,1.00999999046326,14,1355,2411,,,65,0.0,321.0
3790,2.61999988555908,1.1599999666214,16,1322,2505,,,61,0.066667,526.0
1326,0.920000016689301,0.730000019073486,10,1413,2195,,,64,0.0,448.0
1786,1.24000000953674,0.0,0,1353,2338,,,79,0.0,641.0
0,0.0,0.0,0,1440,2063,,,88,0.0,104.0
2091,1.45000004768372,0.0,0,1332,2383,,,92,0.0,338.0
1510,1.03999996185303,0.0,0,1392,2229,,,74,0.0,451.0
0,0.0,0.0,0,1440,2063,,,90,0.0,458.0
0,0.0,0.0,0,1440,2063,,,88,0.0,85.0
0,0.0,0.0,0,1440,2063,,,86,0.0,501.0
0,0.0,0.0,0,1440,2063,,,84,0.0,595.0
0,0.0,0.0,0,966,1383,,,77,0.016667,346.0
11875,8.34000015258789,3.30999994277954,42,1157,2390,,,67,0.283333,500.0
12024,8.5,2.99000000953674,43,1100,2601,,,63,0.0,458.0
10690,7.5,2.48000001907349,32,1148,2312,,,49,0.0,430.0
11034,8.02999973297119,1.94000005722046,27,1122,2525,,,63,0.083333,597.0
10100,7.09000015258789,3.15000009536743,41,1237,2177,,,63,0.1,376.0
15112,11.3999996185303,3.86999988555908,28,1052,2782,,,81,0.0,414.0
14131,10.0699996948242,3.64000010490417,48,1078,2770,,,103,0.266667,495.0
11548,8.52999973297119,3.28999996185303,31,1152,2489,,,91,0.166667,495.0
15112,10.6700000762939,3.33999991416931,48,1053,2897,,,98,0.166667,496.0
12453,8.73999977111816,3.32999992370605,104,1028,3158,,,85,0.266667,541.0
12954,9.32999992370605,4.42999982833862,52,1105,2638,,,92,0.0,65.0
6001,4.21000003814697,0.0,0,1191,2069,,,97,0.066667,375.0
13481,10.2799997329712,4.55000019073486,37,1161,2529,,,112,0.083333,494.0
11369,8.01000022888184,3.32999992370605,44,1171,2470,,,107,0.0,457.0
10119,7.19000005722046,1.42999994754791,55,1086,2793,,,81,0.25,406.0
10159,7.13000011444092,1.03999996185303,19,1119,2463,,,73,0.0,492.0
10140,7.11999988555908,0.409999996423721,6,1123,2296,,,57,0.05,379.0
10245,7.19000005722046,0.479999989271164,21,1098,2611,,,78,0.0,499.0
18387,12.9099998474121,0.939999997615814,13,1043,2732,,,97,0.0,107.0
10538,7.40000009536743,1.94000005722046,25,1142,2380,,,99,0.3,424.0
10379,7.28999996185303,2.60999989509583,36,1119,2473,,,86,0.133333,462.0
12183,8.73999977111816,3.99000000953674,72,1104,2752,,,98,0.333333,469.0
11768,8.28999996185303,2.50999999046326,36,1105,2649,,,80,0.15,417.0
11895,8.35000038146973,2.78999996185303,55,1112,2609,,,64,0.266667,345.0
10227,7.17999982833862,1.87000000476837,24,1104,2498,,,60,0.0,391.0
6708,4.71000003814697,1.61000001430511,20,1269,1995,,,58,0.1,374.0
3292,2.30999994277954,0.0,0,1305,1848,,,79,0.0,442.0
13379,9.39000034332275,2.11999988555908,35,1061,2709,,,89,0.0,108.0
12798,8.97999954223633,2.22000002861023,57,1084,2797,,,83,0.0,353.0
13272,9.31999969482422,4.17999982833862,58,1133,2544,,,93,0.0,459.0
9117,6.40999984741211,1.27999997138977,16,728,1853,,,84,0.0,542.0
4414,2.74000000953674,0.189999997615814,3,706,1459,,,89,0.016667,450.0
4993,3.09999990463257,0.0,0,663,1521,,,99,0.016667,363.0
3335,2.0699999332428,0.0,0,653,1431,,,93,0.0,513.0
3821,2.36999988555908,0.0,0,687,1444,,,87,0.0,402.0
2547,1.58000004291534,0.0,0,728,1373,,,84,0.0,436.0
838,0.519999980926514,0.0,0,1053,1214,,,92,0.0,391.0
3325,2.05999994277954,0.0,0,1062,1419,,,101,0.0,533.0
2424,1.5,0.0,0,785,1356,,,58,0.0,426.0
7222,4.48000001907349,0.0,0,623,1667,,,62,0.0,530.0
2467,1.52999997138977,0.0,0,749,1370,,,59,0.0,501.0
2915,1.80999994277954,0.0,0,712,1399,,,54,0.0,137.0
12357,7.71000003814697,0.0,0,458,1916,,,67,0.0,121.0
3490,2.16000008583069,0.0,0,704,1401,,,77,0.0,179.0
6017,3.73000001907349,0.0,0,821,1576,,,91,0.0,129.0
5933,3.6800000667572,0.0,0,1018,1595,,,80,0.0,134.0
6088,3.76999998092651,0.0,0,586,1593,,,107,0.0,439.0
6375,3.95000004768372,0.0,0,626,1649,,,98,0.0,430.0
7604,4.71000003814697,0.0,0,492,1692,,,81,0.016667,415.0
4729,2.9300000667572,0.0,0,594,1506,,,88,0.0,257.0
3609,2.27999997138977,0.0,0,716,1447,,,65,0.016667,406.0
7018,4.34999990463257,0.0,0,716,1690,,,81,0.0,612.0
5992,3.72000002861023,0.0,0,981,1604,,,93,0.0,312.0
6564,4.07000017166138,0.0,0,530,1658,,,95,0.0,487.0
12167,7.53999996185303,0.0,0,479,1926,,,100,0.0,468.0
8198,5.07999992370605,0.0,0,511,1736,,,78,0.0,434.0
4193,2.59999990463257,0.0,0,665,1491,,,79,0.0,475.0
5528,3.45000004768372,0.0,0,610,1555,,,51,0.0,506.0
10685,6.61999988555908,0.0,0,543,1869,,,54,0.0,380.0
254,0.159999996423721,0.0,0,1002,1141,,,57,0.383333,429.0
8580,5.32000017166138,0.0,0,569,1698,,,58,0.25,449.0
8891,5.51000022888184,0.0,0,330,1364,,,67,0.0,461.0
10725,7.48999977111816,1.16999995708466,13,1112,2124,,,72,0.416667,447.0
7275,4.90000009536743,0.0,0,1105,2003,,,84,0.333333,501.0
3973,2.6800000667572,0.0,0,1249,1696,,,89,0.3,373.0
5205,3.50999999046326,0.0,0,1195,1801,,,84,0.3,434.0
5057,3.41000008583069,0.0,0,1245,1724,,,80,0.483333,428.0
6198,4.17999982833862,0.0,0,1191,1852,,,133,0.35,449.0
6559,4.42000007629395,0.0,0,1173,1905,,,81,0.0,543.0
5997,4.03999996185303,0.0,0,1201,1811,,,91,0.0,543.0
7192,4.84999990463257,0.0,0,1146,1922,,,106,0.0,458.0
3404,2.28999996185303,0.0599999986588955,1,1302,1610,,,95,0.0,431.0
5583,3.75999999046326,0.0,0,1174,1851,,,81,0.0,366.0
5079,3.42000007629395,0.0,0,1129,1804,,,62,0.0,442.0
4165,2.80999994277954,0.0,0,1236,1725,,,86,0.0,464.0
3588,2.42000007629395,0.230000004172325,3,1280,1654,,,56,0.0,488.0
3409,2.29999995231628,0.0,0,1293,1632,,,57,0.0,418.0
1715,1.1599999666214,0.0,0,1358,1481,,,65,0.0,409.0
1532,1.02999997138977,0.0,0,1364,1473,,,65,0.0,686.0
924,0.620000004768372,0.0,0,1395,1410,,,58,0.0,402.0
4571,3.07999992370605,0.0,0,1206,1779,,,70,0.0,541.0
772,0.519999980926514,0.0,0,1400,1403,,,64,0.0,410.0
3634,2.45000004768372,0.360000014305115,5,1306,1613,,,86,0.3,678.0
7443,5.01999998092651,1.49000000953674,20,1204,1878,,,68,0.25,431.0
1201,0.810000002384186,0.0,0,1388,1426,,,59,0.416667,353.0
5202,3.50999999046326,0.0,0,1206,1780,,,83,0.366667,725.0
4878,3.28999996185303,0.0,0,1236,1742,,,62,0.0,640.0
7379,4.96999979019165,0.0,0,1121,1972,,,63,0.533333,468.0
5161,3.48000001907349,0.0,0,1193,1821,,,71,0.4,453.0
3090,2.07999992370605,0.0,0,1295,1630,,,95,0.466667,391.0
6227,4.19999980926514,0.0,0,1150,1899,,,63,1.216667,457.0
6424,4.32999992370605,0.0,0,1140,1903,,,99,0.983333,495.0
2661,1.78999996185303,0.0,0,830,1125,,,57,0.116667,843.0
10113,6.82999992370605,2.0,28,964,2344,,,65,0.266667,686.0
10352,7.01000022888184,1.6599999666214,19,676,2038,,,55,0.783333,471.0
10129,6.69999980926514,0.0199999995529652,1,705,2010,,,58,0.25,429.0
10465,6.92000007629395,0.0700000002980232,1,720,2133,,,63,0.1,470.0
22244,15.0799999237061,5.44999980926514,66,968,2670,,,65,0.233333,464.0
5472,3.61999988555908,0.0799999982118607,1,508,1882,,,77,0.2,434.0
8247,5.44999980926514,0.790000021457672,11,678,1944,,,56,1.466667,470.0
6711,4.44000005722046,0.0,0,648,2346,,,67,0.0,608.0
10999,7.26999998092651,0.680000007152557,11,1011,2198,,,68,0.233333,494.0
10080,6.75,1.85000002384186,23,761,2048,,,60,0.45,443.0
7804,5.15999984741211,0.560000002384186,9,781,1946,,,50,0.166667,486.0
16901,11.3699998855591,2.77999997138977,32,591,2629,,,59,0.2,475.0
9471,6.26000022888184,0.0,0,584,2187,,,59,0.35,438.0
9482,6.38000011444092,1.26999998092651,15,653,2095,,,65,0.083333,458.0
5980,3.95000004768372,0.0,0,732,1861,,,56,0.116667,497.0
11423,7.57999992370605,1.86000001430511,26,623,2194,,,59,0.283333,413.0
5439,3.59999990463257,0.0,0,764,1854,,,55,0.283333,445.0
42,0.0299999993294477,0.0,0,2,403,,,83,0.45,583.0
8796,5.90999984741211,0.109999999403954,2,1061,1982,,,63,0.533333,553.0
7618,5.11999988555908,0.0,0,1028,2004,,,98,0.133333,465.0
7910,5.32000017166138,0.0,0,1109,1893,,,51,0.15,480.0
8482,5.69999980926514,0.0,0,992,2063,,,91,0.183333,437.0
9685,6.65000009536743,3.10999989509583,47,1087,2148,,,59,0.183333,366.0
2524,1.70000004768372,0.0,0,1272,1529,,,59,0.433333,402.0
7762,5.23999977111816,0.0700000002980232,1,1122,1890,,,56,0.35,615.0
7948,5.36999988555908,0.0,0,1051,1956,,,61,0.616667,461.0
9202,6.30000019073486,1.50999999046326,22,1035,2094,,,83,0.233333,377.0
8859,5.98000001907349,0.129999995231628,2,1057,1970,,,48,0.15,452.0
7286,4.90000009536743,0.46000000834465,46,1028,2241,,,53,0.1,372.0
9317,6.34999990463257,2.08999991416931,28,1077,2021,,,53,0.116667,485.0
6873,4.67999982833862,3.0,46,1203,1898,,,76,0.1,433.0
7373,4.94999980926514,0.0,0,1081,1907,,,56,0.4,398.0
8242,5.53999996185303,0.119999997317791,2,1124,1882,,,64,0.266667,553.0
3516,2.35999989509583,0.0,46,1197,1966,,,55,0.183333,543.0
7913,5.40999984741211,2.16000008583069,28,1192,1835,,,61,0.183333,634.0
7365,4.94999980926514,1.36000001430511,20,1191,1780,,,54,0.083333,78.0
8452,5.67999982833862,0.330000013113022,5,1167,1830,,,61,0.233333,562.0
7399,4.96999979019165,0.490000009536743,7,1219,1739,,,52,0.766667,476.0
7525,5.05999994277954,0.0,0,1099,1878,,,56,0.3,398.0
7412,4.98000001907349,0.0599999986588955,1,1070,1906,,,51,0.0,350.0
8278,5.55999994277954,0.0,0,1020,2015,,,50,0.066667,510.0
8314,5.6100001335144,0.779999971389771,13,1093,1971,,,59,0.216667,492.0
7063,4.75,0.0,0,1065,1910,,,129,0.083333,502.0
4940,3.38000011444092,2.27999997138977,75,1302,1897,,,57,0.3,550.0
8168,5.53999996185303,2.90000009536743,46,1068,2096,,,71,0.433333,546.0
7726,5.19000005722046,0.0,0,1095,1906,,,65,0.0,539.0
8275,5.55999994277954,0.0,0,1067,1962,,,47,0.0,367.0
6440,4.32999992370605,0.0,0,1121,1826,,,68,0.0,557.0
7566,5.1100001335144,0.0,0,720,1431,,,109,0.0,416.0
4747,3.24000000953674,0.0,0,1160,1788,,,52,0.016667,636.0
9715,6.63000011444092,0.990000009536743,16,1045,2093,,,57,0.0,575.0
8844,6.03000020980835,0.340000003576279,6,1039,2065,,,56,0.0,415.0
7451,5.07999992370605,0.0,0,1105,1908,,,56,0.283333,698.0
6905,4.73000001907349,0.0,0,1084,1908,,,75,0.0,507.0
8199,5.88000011444092,1.4099999666214,11,1105,1964,,,74,0.0,603.0
6798,4.6399998664856,1.08000004291534,20,1070,2014,,,59,0.133333,522.0
7711,5.26000022888184,0.0,0,1064,1985,,,55,0.0,260.0
4880,3.32999992370605,0.839999973773956,15,1148,1867,,,69,0.0,441.0
8857,6.07000017166138,1.14999997615814,18,1037,2124,,,78,0.0,406.0
3843,2.61999988555908,0.0,0,1234,1669,,,65,0.066667,387.0
7396,5.07000017166138,1.39999997615814,20,1115,1995,,,144,0.083333,679.0
6731,4.59000015258789,0.889999985694885,14,1127,1921,,,70,0.0,535.0
5995,4.09000015258789,0.0,0,1024,2010,,,71,0.0,386.0
8283,5.78999996185303,1.85000002384186,22,1083,2057,,,61,0.0,366.0
7904,5.42000007629395,1.58000004291534,24,1057,2095,,,88,0.0,446.0
5512,3.75999999046326,0.0,0,1055,1972,,,48,0.05,458.0
9135,6.23000001907349,0.0,0,1038,2044,,,59,0.0,535.0
5250,3.57999992370605,1.05999994277954,17,1119,1946,,,51,0.016667,424.0
3077,2.09999990463257,0.0,0,842,1237,,,56,0.0,457.0
8856,5.98000001907349,3.05999994277954,44,777,1450,,,71,0.0,435.0
10035,6.71000003814697,2.02999997138977,31,754,1495,,,61,0.0,546.0
7641,5.1100001335144,0.319999992847443,5,801,1433,,,59,0.0,514.0
9010,6.05999994277954,1.04999995231628,15,644,1468,,,55,0.0,415.0
13459,9.0,2.02999997138977,31,663,1625,,,78,0.016667,446.0
10415,6.96999979019165,0.699999988079071,11,600,1529,,,83,0.0,467.0
11663,7.80000019073486,0.25,4,605,1584,,,98,0.183333,453.0
12414,8.77999973297119,2.24000000953674,19,738,1638,,,93,0.016667,447.0
11658,7.82999992370605,0.200000002980232,2,845,1554,,,98,0.0,424.0
6093,4.07999992370605,0.0,0,712,1397,,,94,0.0,426.0
8911,5.96000003814697,2.32999992370605,33,731,1481,,,107,0.0,482.0
12058,8.06999969482422,0.0,0,724,1638,,,90,0.0,418.0
14112,10.0,3.26999998092651,30,660,1655,,,80,0.0,455.0
11177,8.47999954223633,5.61999988555908,50,781,1570,,,82,0.416667,491.0
11388,7.61999988555908,0.449999988079071,7,797,1551,,,89,0.0,462.0
7193,5.03999996185303,0.0,0,714,1377,,,84,0.116667,334.0
7114,4.88000011444092,1.37000000476837,15,804,1407,,,91,0.0,569.0
10645,7.75,3.74000000953674,36,744,1545,,,80,0.016667,497.0
13238,9.19999980926514,3.69000005722046,43,687,1650,,,79,0.033333,481.0
10414,7.07000017166138,2.67000007629395,41,691,1501,,,73,0.016667,480.0
16520,11.0500001907349,1.53999996185303,24,713,1760,,,81,0.0,535.0
14335,9.59000015258789,3.3199999332428,47,594,1710,,,76,0.016667,82.0
13559,9.4399995803833,1.80999994277954,14,852,1628,,,89,0.0,61.0
12312,8.57999992370605,1.75999999046326,14,680,1618,,,94,0.016667,525.0
11677,8.27999973297119,3.10999989509583,29,676,1590,,,106,0.2,465.0
11550,7.73000001907349,0.0,0,703,1574,,,74,0.0,476.0
13585,9.09000015258789,0.680000007152557,9,688,1633,,,68,0.0,386.0
14687,10.0799999237061,0.769999980926514,8,1159,1667,,,79,0.0,483.0
13072,8.77999973297119,0.0700000002980232,1,676,1630,,,70,0.916667,502.0
746,0.5,0.370000004768372,4,13,52,,,79,0.0,411.0
8539,6.11999988555908,0.150000005960464,4,712,3654,,,93,0.0,448.0
0,0.0,0.0,0,1440,1981,,,81,0.0,704.0
108,0.0799999982118607,0.0,0,1437,2011,,,85,0.0,447.0
1882,1.35000002384186,0.209999993443489,36,1299,2951,,,80,0.0,500.0
1982,1.41999995708466,0.449999988079071,65,1222,3051,,,80,0.0,479.0
16,0.0099999997764825,0.0,0,1438,1990,,,89,0.0,367.0
62,0.0399999991059303,0.0,0,1438,1995,,,102,0.0,489.0
0,0.0,0.0,0,1440,1980,,,133,0.0,407.0
0,0.0,0.0,0,1440,1980,,,91,0.0,459.0
0,0.0,0.0,0,1440,1980,,,81,0.0,461.0
0,0.0,0.0,0,1440,1980,,,99,0.0,436.0
0,0.0,0.0,0,1440,1980,,,91,0.0,333.0
0,0.0,0.0,0,1440,1980,,,75,0.0,548.0
